bathrooms,bedrooms,floor_location,link,neighborhood,parking_spots,price,stratum,surface,total_levels,yard,backyard,remodeled,terrace,residencial_building,pool,status_en construccion,status_lanzamiento,status_nuevo,status_para entrega,status_sobre planos,status_usado,city_cali,city_jamundi,city_palmira,property_type_apartamento,property_type_casa,property_type_lote o casalote
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/almendros-del-castillo-tipo,sin barrio,0.0,379200000.0,5.0,130.35,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/primero_mayo-det-4191708.aspx,primero de mayo,1.0,167000000.0,4.0,65.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/primero_mayo-det-4191710.aspx,primero de mayo,1.0,168000000.0,4.0,70.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/prados_del_norte-det-4191711.aspx,prados del norte,1.0,240000000.0,5.0,74.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/san-rafael/cali/proyecto-nuevo-det-1359672.aspx,valle del lili,0.0,193452000.0,5.0,64.96,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_los_alamos-det-4098140.aspx,ciudad los alamos,0.0,132000000.0,3.0,60.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-alamos-vp1013081-mdminmobiliaria,alamos,0.0,237000000.0,5.0,140.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-arroyohondo-vp1112016-mdminmobiliaria,arroyohondo,0.0,2600000000.0,5.0,500.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-primero-de-mayo-ag1207996,primero de mayo,0.0,300000000.0,4.0,200.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-palmira-4-habitaciones-2-banos-2-garajes/835-10827,santa maria del palmar,2.0,175000000.0,3.0,72.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-palmira-3-habitaciones-2-banos-1-garajes/3172-7688,ciudad santa barbara,1.0,195000000.0,5.0,75.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
2.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-palmira-3-habitaciones-2-banos/3172-7670,poblado comfaunion,0.0,105000000.0,3.0,63.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
3.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/prados_del_norte-det-4093988.aspx,prados del norte,2.0,280000000.0,5.0,123.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/firenze/cali/proyecto-nuevo-det-782733.aspx,el caney,0.0,253600235.0,5.0,89.48,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/jade/cali/proyecto-nuevo-det-3351692.aspx,valle del lili,1.0,203316255.0,5.0,66.04,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/santa-anita-lofts/cali/proyecto-nuevo-det-3978110.aspx,santa anita,2.0,225108000.0,5.0,106.32,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4177108.aspx,valle del lili,1.0,235000000.0,5.0,80.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/fragata-ciudad-country,sin barrio,0.0,311130500.0,4.0,102.88,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/girasoles-del-castillo,sin barrio,0.0,269100000.0,5.0,93.36,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/kinkina-ciudad-country,sin barrio,0.0,268629888.0,4.0,91.91,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/sol-del-bosque,sin barrio,0.0,239166451.0,5.0,97.88,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/cocli-ciudad-country,sin barrio,0.0,212282800.0,4.0,79.43,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/sol-de-la-llanura,sin barrio,0.0,207426784.0,4.0,83.97,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-menga-vp1106931-mdminmobiliaria,menga,0.0,1250000000.0,5.0,400.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-la-base-ag1208045,la base,0.0,250000000.0,0.0,144.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1107196-mdminmobiliaria,pance,0.0,1450000000.0,6.0,195.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-palmira-3-habitaciones-2-banos-1-garajes/432-100,las flores,1.0,171000000.0,3.0,84.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0.0,0.0,1.0,http://www.metrocuadrado.com/inmueble/venta-lote-o-casalote-palmira/4976-46418,urb. ignacio torres giraldo,0.0,60000000.0,3.0,141.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0.0,0.0,1.0,http://www.metrocuadrado.com/inmueble/venta-lote-o-casalote-palmira/860-7430,buitrera,0.0,190000000.0,4.0,1601.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4.0,4.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-palmira-4-habitaciones-4-banos/277-203,palmira,0.0,300000000.0,4.0,260.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudadela_comfandi-det-4165261.aspx,ciudadela comfandi,0.0,65000000.0,3.0,34.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/la-gran-via-condominio-2/cali/proyecto-nuevo-det-3883556.aspx,salomia,0.0,118000000.0,3.0,58.56,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/lido-det-4158765.aspx,el lido,1.0,165000000.0,4.0,65.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4182179.aspx,valle del lili,1.0,230000000.0,5.0,78.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-palmira-3-habitaciones-3-banos/9089-487,central,0.0,300000000.0,2.0,260.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-palmira-3-habitaciones-2-banos-1-garajes/9089-536,poblado de comfaunion,1.0,110000000.0,3.0,55.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
2.0,2.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-jamundi-2-habitaciones-2-banos-1-garajes/357-399,los naranjos,1.0,150000000.0,4.0,62.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
6.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-capri-ag1208065,capri,0.0,450000000.0,5.0,300.0,2.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp1108228-mdminmobiliaria,pance,0.0,6500000000.0,6.0,1.8,2.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-villa-del-lago-ag1209118,villa del lago,0.0,60000000.0,0.0,90.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-versalles-vp1108232-mdminmobiliaria,versalles,0.0,600000000.0,0.0,500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/arbore-country-club,sin barrio,0.0,158510000.0,3.0,85.1,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/bambu-parque-residencial,sin barrio,0.0,144430000.0,3.0,57.36,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1.0,2.0,0.0,https://www.vivendo.co/proyectos/jamundi/pico-de-aguila,sin barrio,0.0,69500000.0,0.0,35.5,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/alexandria-tower,sin barrio,0.0,274553100.0,5.0,79.72,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/bosques-de-bochalema,sin barrio,0.0,270415000.0,6.0,64.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/caney-det-3759003.aspx,el caney,1.0,235000000.0,5.0,87.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4125155.aspx,valle del lili,1.0,138000000.0,4.0,60.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/terracentro/cali/proyecto-nuevo-det-3728904.aspx,porvenir,0.0,134900000.0,3.0,53.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/indigo/cali/proyecto-nuevo-det-2668844.aspx,valle del lili,0.0,254190849.0,5.0,72.88,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-3855031.aspx,valle del lili,1.0,245000000.0,4.0,80.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-2-habitaciones-2-banos-2-garajes/4941-M2165165,,2.0,250000000.0,3.0,85.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3.0,2.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-2-habitaciones-3-banos-1-garajes/631-8925,alfaguara,1.0,200000000.0,4.0,90.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-3-habitaciones-2-banos-1-garajes/761-52,jamundi,1.0,190000000.0,4.0,102.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.0,0.0,1.0,http://www.metrocuadrado.com/inmueble/venta-lote-o-casalote-jamundi/761-53,jamundi,0.0,90000000.0,4.0,225.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-centro-san-bosco-ag1208798,san bosco,0.0,165000000.0,0.0,220.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-junin-vp1105341-mdminmobiliaria,junin,0.0,230000000.0,4.0,161.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-la-hacienda-vp1105366-mdminmobiliaria,la hacienda,0.0,490000000.0,5.0,200.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,6.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-ciudad-cordoba-ag1208284,ciudad cordoba,0.0,170000000.0,0.0,165.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
0.0,0.0,1.0,http://www.metrocuadrado.com/inmueble/venta-lote-o-casalote-jamundi/761-57,jamundi,0.0,59000000.0,3.0,90.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-3-habitaciones-4-banos-1-garajes/761-31,ciudadela campestre el castillo,1.0,248000000.0,4.0,145.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
4.0,4.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-4-habitaciones-4-banos-1-garajes/9089-761,country plaza,1.0,280000000.0,4.0,120.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/celeste-parque-residencial,sin barrio,0.0,266108165.0,5.0,73.58,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/indigo,sin barrio,0.0,254190849.0,5.0,66.6,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/firenze,sin barrio,0.0,253600235.0,5.0,79.8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/k-104-maple,sin barrio,0.0,246960000.0,5.0,71.88,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/arizona,sin barrio,0.0,245400000.0,4.0,60.84,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/santa-ana,sin barrio,0.0,234494000.0,4.0,67.64,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2.0,3.0,0.0,https://www.vivendo.co/proyectos/cali/jade,sin barrio,0.0,210983808.0,5.0,59.35,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oeste-santa-teresita-vp1105334-mdminmobiliaria,santa teresita,0.0,700000000.0,5.0,300.0,3.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
6.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp858530-adquiririnmuebles,pance,0.0,1700000000.0,6.0,900.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
4.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-libertadores-ag1206998,libertadores,0.0,337900000.0,0.0,56.0,4.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4040282.aspx,valle del lili,0.0,135000000.0,4.0,60.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/san-miguel/cali/proyecto-nuevo-det-982190.aspx,valle de lili,0.0,265598000.0,5.0,90.52,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/departamental-det-4148024.aspx,departamental,0.0,175000000.0,4.0,125.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,3.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_jardin-det-3537527.aspx,ciudad jardin,1.0,158000000.0,6.0,74.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
3.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/lido-det-4191716.aspx,el lido,0.0,150000000.0,4.0,7.858,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/brisas_los_alamos-det-4191728.aspx,brisas de los alamos,1.0,139000000.0,3.0,60.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-2-habitaciones-2-banos-1-garajes/4804-682,potrerito,1.0,220000000.0,4.0,135.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2.0,4.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-4-habitaciones-2-banos-1-garajes/4804-675,rincon de zaragoza,1.0,150000000.0,3.0,130.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-jamundi-3-habitaciones-2-banos-1-garajes/2361-82339,alfaguara,1.0,260000000.0,3.0,82.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
3.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-3-habitaciones-3-banos-1-garajes/4804-669,riberas del rosario,1.0,150000000.0,4.0,82.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
3.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-jamundi-3-habitaciones-3-banos-2-garajes/9089-749,alfaguara,2.0,290000000.0,4.0,90.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
5.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp888135-adquiririnmuebles,pance,0.0,780000000.0,6.0,900.0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6.0,7.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-ag1207009,la flora,0.0,380000000.0,5.0,280.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-pance-vp963512-adquiririnmuebles,pance,0.0,3550000000.0,6.0,1.01,2.0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-benjamin-herrera-ag1207378,benjamin herrera,0.0,200000000.0,0.0,130.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/base-det-4191736.aspx,la base,1.0,100000000.0,3.0,60.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
1.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/alborada-det-4191754.aspx,la alborada,0.0,103000000.0,3.0,66.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/los_alcazares-det-4191757.aspx,los alcazares,1.0,70000000.0,3.0,60.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4191942.aspx,valle del lili,2.0,240000000.0,4.0,87.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4191963.aspx,valle del lili,1.0,235000000.0,5.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-4191972.aspx,valle del lili,1.0,237000000.0,4.0,81.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-jamundi-2-habitaciones-2-banos-1-garajes/357-407,naranjos,1.0,155000000.0,4.0,62.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-jamundi-3-habitaciones-2-banos-1-garajes/357-406,los naranjos,1.0,155000000.0,4.0,62.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0
3.0,4.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-4-habitaciones-3-banos-1-garajes/4804-664,la pradera,1.0,290000000.0,4.0,210.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
12.0,13.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-camino-real-vp1124236-Gremin,camino real,0.0,650000000.0,0.0,430.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3.0,3.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-la-flora-ag1207114,la flora,0.0,280000000.0,5.0,150.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
5.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-norte-el-bosque-vp1108901-Gremin,el bosque,0.0,350000000.0,0.0,250.0,1.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
5.0,8.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-el-limonar-ag1207157,el limonar,0.0,750000000.0,5.0,250.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-jamundi-2-habitaciones-2-banos-1-garajes/4804-666,los naranjos,1.0,135000000.0,3.0,95.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
3.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-3-habitaciones-3-banos-1-garajes/2361-81793,jamundi,1.0,195000000.0,4.0,69.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2.0,2.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-2-habitaciones-2-banos-3-garajes/840-485,hacienda el castillo,3.0,265000000.0,5.0,90.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
3.0,5.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-oriente-ciudad-del-campo-vp1108978-Gremin,ciudad del campo,0.0,210000000.0,0.0,180.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2.0,4.0,0.0,https://fincaraiz.elpais.com.co/aviso/casas-venta-cali-sur-hacienda-el-castillo-vp1108827-Gremin,hacienda el castillo,0.0,520000000.0,0.0,258.0,2.0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/caney-det-4192011.aspx,el caney,0.0,235000000.0,4.0,81.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/portus-352/cali/proyecto-nuevo-det-3633056.aspx,la flora,1.0,283590014.0,5.0,102.74,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/capri-det-4192022.aspx,capri,1.0,250000000.0,5.0,104.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/quintas_don_simon-det-4192026.aspx,quintas de don simon,1.0,290000000.0,5.0,88.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1.0,2.0,0.0,https://www.fincaraiz.com.co/apartamento-en-venta/cali/lido-det-3613863.aspx,el lido,1.0,148000000.0,5.0,93.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1.0,2.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-2-habitaciones-1-banos-1-garajes/2361-82646,parques de castilla,1.0,110000000.0,2.0,60.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-casa-jamundi-3-habitaciones-3-banos-1-garajes/3435-511,ciudad country,1.0,250000000.0,4.0,100.0,0.0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
2.0,3.0,1.0,http://www.metrocuadrado.com/inmueble/venta-apartamento-jamundi-3-habitaciones-2-banos-1-garajes/2361-82412,sachamate,1.0,135000000.0,4.0,59.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0.0,0.0,1.0,http://www.metrocuadrado.com/inmueble/venta-lote-o-casalote-jamundi/5122-M2205143,alfagura,0.0,115000000.0,4.0,225.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
